cal_dt,rtl_week_beg_dt,TOT_GMB_PLAN,nonpaid_session,seo_session,crm_clicks,pla_spend,pla_impressions,pla_clicks,pla_igmb,pla_inorb,pla_iab,pla_norb,pla_ab,pla_irev,pla_trans_cnt,text_spend,text_impressions,text_clicks,text_igmb,text_inorb,text_iab,text_norb,text_ab,text_irev,text_trans_cnt,epn_spend,epn_clicks,epn_igmb,epn_inorb,epn_iab,epn_norb,epn_ab,epn_irev,epn_trans_cnt,app_spend,app_impressions,app_clicks,app_igmb,app_inorb,app_iab,app_norb,app_ab,app_irev,app_trans_cnt,social_spend,social_impressions,social_clicks,social_igmb,social_inorb,social_iab,social_norb,social_ab,social_irev,social_trans_cnt,display_spend,display_impressions,display_clicks,display_igmb,display_inorb,display_iab,display_norb,display_ab,display_irev,display_trans_cnt
2020/8/6,2020/8/2,115605457.42,35257193.00,2694489.00,13607255.00,205867.18,382293201.00,3932275.00,6450496.89,12491.15,17624.89,14294.00,24346.00,623466.85,135214.00,93172.50,16507346.00,543297.00,1271230.79,3001.92,4315.95,3498.00,5920.00,124889.86,29742.00,163819.35,1943734.00,6527519.25,5387.27,8418.10,7311.00,14244.00,614133.85,170768.00,9702.64,883559.00,56922.00,57344.79,93.22,97.02,96.00,276.00,45875.83,537.00,46765.20,7583968.00,530168.00,288930.90,5.70,14.31,57.00,183.00,30570.52,39396.00,49866.26,37231094.00,275651.00,771691.77,207.24,214.00,135.00,234.00,77348.89,4976.00
2020/8/7,2020/8/2,110313992.05,35187890.00,2637861.00,14188164.00,169977.56,353045690.00,3666389.00,6176542.27,12254.62,17183.27,14023.00,23686.00,593314.21,126175.00,73078.78,13932637.00,453864.00,1084824.79,2601.94,3688.39,3029.00,5042.00,108515.35,25407.00,164325.31,2096822.00,6603591.79,7359.38,11419.93,9397.00,18034.00,633727.21,177138.00,9689.14,849568.00,56328.00,52374.61,93.37,95.38,97.00,262.00,41899.69,492.00,47835.90,7832936.00,550012.00,359261.68,10.50,18.70,105.00,225.00,38031.17,45480.00,50980.53,34568640.00,280683.00,926723.44,200.50,208.15,122.00,234.00,81960.07,4991.00
2020/8/8,2020/8/2,98141193.02,32757139.00,2696960.00,12285354.00,180960.44,381871855.00,4097363.00,6010270.94,12107.96,17147.39,13832.00,23654.00,586949.20,129139.00,86610.64,16109885.00,541514.00,1193676.95,3094.25,4427.84,3615.00,6093.00,123280.55,30214.00,148899.31,1951607.00,5430773.69,4607.75,7139.53,6292.00,12202.00,524505.34,153592.00,9793.82,832979.00,54761.00,49868.21,98.56,102.01,101.00,266.00,39894.57,547.00,47534.02,8050586.00,587736.00,345352.27,8.70,20.17,87.00,255.00,37274.96,45636.00,52346.81,35208649.00,288010.00,888462.36,244.72,252.71,151.00,268.00,81203.39,5177.00
2020/8/9,2020/8/9,110482438.99,33493555.00,2851952.00,12424460.00,193738.95,382585513.00,4173184.00,6553688.84,12472.38,17867.97,14239.00,24738.00,632132.59,137570.00,100772.69,18648930.00,625387.00,1416439.45,3496.11,5040.91,4091.00,6971.00,143648.29,33678.00,169665.31,2120726.00,6087717.18,4991.29,7794.39,6857.00,13442.00,582919.01,170388.00,9677.37,910972.00,62125.00,54519.84,102.50,106.02,106.00,310.00,43615.87,683.00,47419.54,8698178.00,626144.00,374597.94,8.10,18.75,81.00,237.00,40551.55,48843.00,56424.52,43404320.00,292916.00,1121681.08,236.68,248.29,147.00,317.00,88449.17,5878.00
2020/8/10,2020/8/9,121360725.91,38179058.00,2974115.00,16577760.00,193524.76,377566425.00,4050621.00,7213755.56,13547.11,19289.41,15532.00,26873.00,692635.60,145818.00,82043.06,16256366.00,525360.00,1234139.16,2986.65,4360.80,3469.00,5984.00,126396.31,29333.00,192817.67,2211678.00,7060272.06,5435.91,8539.33,7681.00,15030.00,687010.66,186082.00,9332.32,826865.00,51535.00,50024.16,83.89,87.06,86.00,258.00,40019.33,513.00,46814.06,8152678.00,547540.00,364505.70,7.50,18.15,75.00,231.00,38594.72,44829.00,57014.31,40740256.00,279518.00,1086442.32,260.08,271.59,158.00,318.00,85860.55,5361.00
2020/8/11,2020/8/9,121127271.83,36579332.00,2807646.00,14656539.00,190882.85,385743413.00,4017123.00,7220711.45,13588.05,19199.52,15574.00,26643.00,695527.11,145586.00,89583.63,16997876.00,556024.00,1253397.03,3225.26,4612.44,3756.00,6329.00,129515.10,30706.00,183897.36,2010594.00,6767961.47,4896.00,7672.45,6969.00,13549.00,615517.83,175105.00,9842.38,922536.00,55865.00,55656.38,89.84,93.51,93.00,272.00,44525.11,513.00,47836.38,8219846.00,534480.00,317879.24,6.00,15.84,60.00,204.00,34415.85,43680.00,49218.66,38120125.00,277077.00,968574.45,207.70,216.58,137.00,267.00,76717.03,4846.00
2020/8/12,2020/8/9,117849912.61,36029248.00,2781790.00,14020278.00,196352.12,389948891.00,4038525.00,7038881.30,13629.07,19227.50,15624.00,26676.00,679803.41,144681.00,89651.50,17422811.00,577400.00,1323693.16,3222.47,4632.06,3756.00,6361.00,132032.43,32110.00,185423.78,1974624.00,7060678.20,6082.55,9499.38,8193.00,16006.00,663079.99,187177.00,9532.05,903009.00,52379.00,52552.53,82.95,86.68,85.00,285.00,42042.02,596.00,47501.00,8202692.00,525248.00,334726.64,5.10,13.91,51.00,180.00,35556.18,43473.00,49267.44,39694366.00,268952.00,815722.15,166.26,176.30,110.00,257.00,76224.24,5261.00
2020/8/13,2020/8/9,112618160.14,35693036.00,2740350.00,13781634.00,202964.16,388547351.00,4063136.00,6954517.13,13453.61,19110.66,15410.00,26553.00,678566.33,143584.00,114204.22,19412439.00,670247.00,1526326.00,3772.27,5374.76,4398.00,7376.00,154328.46,36050.00,173010.71,2236727.00,6293531.76,5600.05,8596.65,7590.00,14546.00,599470.00,167553.00,5442.25,536524.00,34784.00,42460.20,31.57,35.50,33.00,210.00,33968.16,418.00,37689.34,7004602.00,492604.00,343278.23,6.60,17.87,66.00,231.00,36309.74,42480.00,41493.81,35832600.00,241784.00,766429.17,193.26,203.10,118.00,262.00,74423.08,4414.00
2020/8/14,2020/8/9,107837751.73,35008836.00,2668162.00,13811069.00,172776.35,347581539.00,3674803.00,6198734.89,12493.41,17536.58,14302.00,24229.00,599280.67,126426.00,121386.07,19886703.00,679598.00,1469600.60,3795.32,5434.09,4422.00,7436.00,151604.57,35832.00,161800.64,2458409.00,5903035.15,5125.61,7969.92,7038.00,13645.00,565735.51,161978.00,5198.63,473033.00,29904.00,59565.19,30.16,33.95,32.00,194.00,47652.15,410.00,40786.94,6949396.00,443334.00,345358.83,7.50,18.56,75.00,237.00,37602.30,43878.00,48230.60,38444502.00,279756.00,689916.80,238.80,247.61,150.00,279.00,68227.91,4646.00
2020/8/15,2020/8/9,96845572.39,33119459.00,2797019.00,12246289.00,176615.17,358303401.00,3947509.00,6290698.56,12731.06,18255.37,14545.00,25304.00,614945.13,133543.00,107590.07,19539672.00,667832.00,1394918.55,3633.08,5257.37,4244.00,7268.00,142178.01,35595.00,162003.80,2694932.00,5625528.92,5627.21,8767.62,7500.00,14538.00,550356.99,162805.00,5443.40,476129.00,32188.00,29526.79,28.13,31.50,29.00,177.00,23621.44,323.00,40729.92,6870524.00,463116.00,305732.82,5.70,13.90,57.00,177.00,33871.65,41859.00,34312.23,24431393.00,231037.00,712343.46,207.24,213.80,128.00,224.00,63312.21,4087.00
2020/8/16,2020/8/16,108800987.41,33914257.00,2936249.00,12471079.00,207826.16,396449882.00,4340798.00,7289704.12,14160.53,20366.87,16188.00,28275.00,709134.23,150427.00,107831.44,21762990.00,730674.00,1559814.48,3863.09,5616.94,4505.00,7790.00,158504.66,38994.00,191626.24,2781072.00,6656349.15,6533.01,10139.70,8526.00,16482.00,643158.20,180741.00,5158.63,489344.00,33147.00,31327.21,23.81,26.44,25.00,173.00,25061.77,316.00,41661.12,8033144.00,551572.00,391297.02,12.00,22.86,120.00,279.00,42690.06,52209.00,52267.75,40876305.00,334580.00,1027740.95,199.58,210.64,126.00,288.00,80956.71,5012.00
2020/8/17,2020/8/16,121229894.07,38158732.00,2922742.00,16240773.00,194164.44,378128798.00,4066988.00,7091741.37,14266.15,20363.86,16390.00,28470.00,693297.80,147544.00,106492.50,20704656.00,683175.00,1549362.35,3838.84,5520.13,4463.00,7564.00,189342.94,35684.00,200155.91,2519460.00,7394884.10,6237.29,9661.30,8650.00,16531.00,662659.89,177002.00,4888.93,462485.00,27816.00,28272.73,28.66,31.20,30.00,162.00,22618.18,409.00,55348.34,10209464.00,636722.00,436541.50,12.60,28.17,126.00,354.00,45989.62,53253.00,35932.34,25119308.00,237085.00,751432.13,189.38,197.85,126.00,250.00,64314.45,4076.00
2020/8/18,2020/8/16,114128400.19,36573103.00,2840509.00,14543700.00,198525.48,385587277.00,4101254.00,7290835.30,14525.34,20653.37,16677.00,28793.00,702694.09,150096.00,94100.49,18416456.00,616774.00,1339935.75,3314.06,4781.23,3867.00,6583.00,137984.16,32166.00,184841.03,2153253.00,6600161.97,5505.21,8549.30,7704.00,14807.00,614245.00,171162.00,5535.88,497732.00,32398.00,38546.30,37.46,41.12,39.00,209.00,30837.04,376.00,59613.38,9855728.00,607770.00,450484.70,15.60,35.48,156.00,447.00,48488.98,57063.00,48206.43,36333758.00,325920.00,841776.10,217.22,227.81,141.00,296.00,77960.73,4831.00
2020/8/19,2020/8/16,113569735.06,36159401.00,2830030.00,13952997.00,197398.68,385719527.00,3970488.00,6998926.66,13974.29,19680.55,16043.00,27342.00,679677.20,142674.00,122652.77,21936181.00,736395.00,1648771.01,4015.45,5767.17,4679.00,7928.00,164512.96,37854.00,184994.69,2174074.00,6932540.30,6936.67,10912.74,9175.00,17843.00,661865.52,183937.00,5718.73,591661.00,36514.00,38524.82,43.32,46.97,45.00,217.00,30819.86,413.00,59466.24,9908610.00,598988.00,443747.65,9.90,29.37,99.00,384.00,46853.79,53463.00,53472.03,40918760.00,340236.00,934085.14,270.48,279.02,164.00,289.00,89080.34,4902.00
2020/8/20,2020/8/16,111640732.21,35969485.00,2788513.00,13634664.00,206187.49,385210978.00,3948476.00,6897083.04,13284.12,18998.19,15252.00,26523.00,667395.76,139723.00,105295.96,20066483.00,653997.00,1456770.36,3819.07,5392.26,4454.00,7372.00,150048.09,34570.00,182296.96,2173546.00,6674635.95,6677.60,10467.41,8807.00,17194.00,623126.85,177837.00,5765.28,548984.00,33777.00,37527.60,38.45,42.25,40.00,207.00,30022.08,384.00,59321.60,8659084.00,528120.00,349534.53,13.50,43.42,135.00,573.00,36424.39,40917.00,45941.58,34695854.00,257267.00,771846.11,226.42,234.21,136.00,250.00,76819.96,4599.00
2020/8/21,2020/8/16,105978939.34,35372350.00,2721471.00,13997468.00,204718.86,368902102.00,3788851.00,6276014.75,12660.50,18095.90,14503.00,25198.00,618211.34,132663.00,104692.59,19198367.00,641383.00,1350292.28,3637.66,5229.65,4232.00,7164.00,140320.07,33313.00,157958.89,2034896.00,5725321.95,5485.50,8515.07,7521.00,14455.00,557718.07,160555.00,6080.75,494387.00,32423.00,32402.94,32.61,35.79,34.00,183.00,25922.35,342.00,61917.88,8693674.00,479452.00,370505.89,23.60,70.59,236.00,924.00,38942.81,41316.00,39950.86,27014550.00,226821.00,765406.35,228.30,235.40,136.00,240.00,66722.63,3873.00
2020/8/22,2020/8/16,95742195.50,33316263.00,2820866.00,12291931.00,211481.83,412977217.00,4352167.00,6855137.11,14269.59,20379.05,16313.00,28245.00,681949.74,148000.00,115284.55,22380891.00,741617.00,1492460.11,4021.33,5791.69,4698.00,8003.00,154412.13,36353.00,164409.21,2073582.00,5510323.61,5365.67,8441.42,7288.00,14254.00,538117.49,158308.00,6050.47,505104.00,33244.00,31342.99,41.33,44.71,43.00,183.00,25074.39,404.00,65269.56,9700616.00,492260.00,308753.38,19.20,62.09,192.00,820.00,33689.81,36452.00,48530.90,30758098.00,261743.00,695731.80,249.28,258.30,160.00,292.00,70272.15,4536.00
2020/8/23,2020/8/23,110903038.19,34778551.00,2938732.00,13170271.00,236977.78,440597796.00,4724384.00,7953129.27,15783.25,22875.47,18075.00,31956.00,795828.55,166014.00,116030.80,23221904.00,765751.00,1550953.28,4160.11,6028.81,4855.00,8333.00,163682.31,38808.00,209260.80,2313490.00,6682202.36,6605.02,10480.80,8766.00,17370.00,643235.82,181298.00,5966.90,506490.00,35606.00,37118.30,44.28,47.72,46.00,183.00,29694.64,417.00,64213.22,10224290.00,530282.00,345317.66,22.00,64.07,220.00,836.00,36437.81,40384.00,61826.58,41527862.00,328595.00,999456.97,395.74,407.49,222.00,394.00,102000.14,5870.00
2020/8/24,2020/8/23,122432740.79,37829513.00,2947764.00,15854885.00,231297.97,417651049.00,4376604.00,8083370.25,16581.12,23590.27,19125.00,33104.00,801729.65,163585.00,120553.99,22275088.00,730618.00,1641009.41,4140.28,5971.65,4808.00,8183.00,164331.45,37334.00,218956.55,2182021.00,7714821.67,6513.29,10067.67,9028.00,17285.00,713953.96,189168.00,5574.53,472929.00,28747.00,28700.10,36.47,39.23,38.00,160.00,22960.08,333.00,66489.74,14805232.00,463590.00,310656.07,22.80,68.70,228.00,900.00,33379.70,36916.00,50940.31,34068064.00,249915.00,812898.61,246.58,256.28,152.00,294.00,73438.47,4771.00
2020/8/25,2020/8/23,118638635.74,36532176.00,2857783.00,14620390.00,182659.91,353214795.00,3669477.00,6900866.79,14279.06,20020.50,16452.00,27869.00,674205.87,139874.00,118739.75,21817562.00,716952.00,1628912.96,4179.15,5991.93,4861.00,8198.00,166109.66,37693.00,195191.22,2144102.00,7206448.18,5560.40,8757.45,7906.00,15472.00,658335.21,177762.00,6043.46,480614.00,31555.00,32217.41,31.09,34.20,33.00,178.00,25773.93,327.00,72598.30,15855530.00,515032.00,324545.55,24.40,66.75,244.00,864.00,33255.37,35748.00,63199.31,37741926.00,267023.00,904451.64,286.24,296.96,183.00,340.00,89521.57,5312.00
2020/8/26,2020/8/23,115198161.90,35011801.00,2708480.00,13855863.00,175012.81,367839431.00,3817618.00,6706759.44,14329.62,20349.60,16496.00,28446.00,667974.72,141120.00,105907.63,20008624.00,643073.00,1459282.83,3767.75,5448.29,4375.00,7482.00,150727.13,33605.00,182264.94,2309951.00,6737322.44,5624.51,8753.29,7876.00,15179.00,623727.72,175359.00,7313.62,565495.00,38441.00,53955.33,78.63,81.17,81.00,211.00,43164.26,390.00,82094.28,16654684.00,536128.00,285573.61,17.20,58.18,172.00,772.00,31070.40,35128.00,51789.69,31167323.00,228203.00,820241.38,239.00,247.88,146.00,276.00,76751.10,4733.00
2020/8/27,2020/8/23,109055386.74,34698487.00,2687684.00,13506141.00,217120.03,384868672.00,3968607.00,7067407.25,14938.83,21183.71,17184.00,29560.00,696565.37,145986.00,89962.27,18831958.00,603828.00,1332212.33,3310.65,4782.50,3854.00,6569.00,134042.26,31538.00,171175.66,2139251.00,6058759.61,5216.11,8238.52,7369.00,14401.00,573867.05,160867.00,7849.79,540263.00,37492.00,26997.60,71.89,73.48,74.00,165.00,21598.08,318.00,86687.42,16987142.00,522596.00,274192.18,22.80,63.78,228.00,828.00,29203.39,33644.00,33544.71,21677751.00,174368.00,659466.99,147.06,153.82,98.00,197.00,57713.41,3837.00
2020/8/28,2020/8/23,104288437.67,34205909.00,2624518.00,13544561.00,169294.16,354307464.00,3639471.00,6013651.51,12962.52,18587.13,14880.00,25972.00,612667.61,131869.00,140838.68,21522849.00,702590.00,1422249.45,3629.51,5170.62,4229.00,7077.00,146892.10,33985.00,173126.07,2239240.00,6094381.91,4993.82,8171.45,6971.00,14104.00,577411.35,165428.00,7933.85,563047.00,39046.00,45954.85,69.37,72.41,76.00,215.00,36763.88,532.00,88199.48,16640284.00,473174.00,270996.44,16.00,52.06,160.00,688.00,29280.83,31652.00,50823.36,35789223.00,197262.00,533129.04,214.50,220.78,131.00,223.00,54463.09,3421.00
2020/8/29,2020/8/23,98831603.43,32893630.00,2775970.00,12322478.00,191916.35,402702977.00,4233096.00,6612803.81,14131.60,20487.50,16171.00,28600.00,671166.60,146040.00,201879.23,26810575.00,905549.00,1734217.29,4409.66,6474.15,5157.00,9009.00,179059.08,42439.00,158920.44,2286135.00,5988513.68,5222.63,8429.23,7165.00,14387.00,568941.25,164821.00,8091.91,621760.00,43298.00,41806.98,66.65,69.08,72.00,196.00,33445.59,360.00,88581.90,17816574.00,544294.00,267668.09,22.40,62.01,224.00,804.00,29471.97,35004.00,52768.06,32685640.00,199920.00,584393.07,207.86,213.73,126.00,212.00,57889.39,3339.00
2020/8/30,2020/8/30,104849443.35,32702415.00,2798608.00,12076795.00,203387.66,411089311.00,4404092.00,7298832.06,15011.19,21787.58,17201.00,30447.00,727574.94,156360.00,193668.26,25729801.00,863062.00,1700762.77,4277.48,6227.63,4999.00,8644.00,175952.69,40716.00,173073.42,2295312.00,5856763.34,5043.51,8120.69,6915.00,13985.00,568933.38,166580.00,8335.81,708076.00,51856.00,47339.80,83.33,86.52,89.00,239.00,37871.84,561.00,89349.98,18948842.00,601720.00,304743.52,16.80,55.87,168.00,740.00,32235.95,36632.00,42525.53,28250200.00,181380.00,646944.21,186.04,192.87,111.00,211.00,59453.51,3370.00
2020/8/31,2020/8/30,118845861.20,37324532.00,2855460.00,15828962.00,234095.54,412799299.00,4285291.00,7788856.63,15505.28,22305.06,17847.00,31375.00,770540.26,161465.00,179914.59,23034443.00,767183.00,1647557.24,4203.96,6072.36,4887.00,8328.00,168176.48,38450.00,199570.36,2543426.00,7372770.52,5804.16,9411.93,8045.00,16384.00,692424.15,188205.00,8191.73,700441.00,47492.00,59953.07,100.29,103.24,104.00,292.00,47962.46,622.00,117416.22,22972922.00,564110.00,331697.64,21.20,68.19,212.00,900.00,35652.76,36676.00,48669.19,44981696.00,220319.00,701291.65,236.74,243.50,141.00,240.00,69109.89,4230.00
2020/9/1,2020/8/30,117804109.02,35774442.00,2772658.00,14172816.00,252443.61,402738614.00,4153036.00,7457859.49,15795.68,22514.17,18168.00,31488.00,751619.79,155987.00,151319.59,19933198.00,641319.00,1398306.74,3545.80,5071.27,4135.00,6946.00,143178.81,32510.00,184791.20,2567095.00,6775545.37,5627.50,9113.28,7830.00,15889.00,652774.52,183276.00,8181.86,707612.00,43142.00,62728.72,83.23,85.24,88.00,260.00,50182.97,564.00,120826.32,22039954.00,532730.00,296364.08,24.40,70.30,244.00,916.00,31443.55,35564.00,44151.38,38714038.00,198144.00,622503.84,172.92,179.41,110.00,205.00,61115.09,3846.00
2020/9/2,2020/8/30,112077393.59,35470475.00,2751966.00,10431062.00,258280.71,392807334.00,4096782.00,7120168.72,14818.78,21201.49,17028.00,29676.00,711283.70,151299.00,176895.60,20360482.00,656990.00,1384815.84,3579.37,5137.19,4165.00,7039.00,143183.24,33758.00,175905.06,2734294.00,6396082.03,5329.52,8578.83,7520.00,15095.00,616870.08,172619.00,8488.55,678372.00,39967.00,59758.20,79.95,82.70,86.00,264.00,47806.56,506.00,120996.00,21106278.00,512214.00,308249.80,19.20,58.81,192.00,772.00,33208.61,36120.00,22096.28,12780733.00,95316.00,414296.93,108.74,112.77,68.00,127.00,36266.99,2432.00
2020/9/3,2020/8/30,110951752.95,35015279.00,2652647.00,13768292.00,268614.82,389795918.00,4074740.00,6900440.59,14561.68,20756.04,16693.00,28894.00,705322.73,145420.00,122404.62,18026604.00,582645.00,1257592.68,3409.92,4895.71,3978.00,6737.00,133634.43,31070.00,180891.82,2849832.00,6470728.32,5549.69,9012.77,7620.00,15407.00,646149.24,179600.00,8505.51,668732.00,38941.00,70073.05,67.49,70.81,71.00,267.00,56058.44,556.00,96402.10,18460760.00,461644.00,406286.86,10.40,27.34,104.00,352.00,43605.77,50836.00,13030.20,7566386.00,50194.00,524398.70,140.00,145.26,92.00,169.00,48884.63,3188.00
2020/9/4,2020/8/30,102105776.22,33434201.00,2520453.00,12992283.00,238494.03,361302177.00,3758028.00,5011268.08,13013.12,18648.29,14889.00,25941.00,487066.36,128642.00,116017.28,19104689.00,635441.00,982441.94,3784.88,5379.24,4420.00,7379.00,98480.08,32997.00,153800.56,2579903.00,5712263.57,4663.39,7524.77,6456.00,12989.00,545904.28,157747.00,8417.55,652521.00,36156.00,68822.71,87.27,89.68,93.00,292.00,55058.17,581.00,95774.04,17825700.00,392698.00,331025.64,4.00,8.92,40.00,112.00,35826.39,42736.00,24920.21,16029317.00,146440.00,366384.06,120.40,124.77,72.00,136.00,38964.87,2283.00
2020/9/5,2020/8/30,89268919.06,31722317.00,2553367.00,12033493.00,246307.66,382697303.00,4069351.00,6074938.85,12986.48,18853.41,14830.00,26218.00,606507.98,132289.00,141624.33,22549764.00,769575.00,1491126.90,4218.08,6050.96,4931.00,8373.00,156185.83,37844.00,145231.35,2766337.00,5273427.75,5075.42,8154.93,6774.00,13589.00,523021.59,153788.00,8849.85,629024.00,36066.00,50664.66,56.31,58.52,59.00,208.00,40531.73,381.00,97704.20,18254148.00,403110.00,298585.97,6.80,9.53,68.00,108.00,32912.53,40276.00,53527.06,33779450.00,250465.00,540345.95,182.60,190.59,113.00,230.00,55177.97,3577.00
2020/9/6,2020/9/6,95859039.88,31400334.00,2665715.00,11223067.00,287487.96,419224444.00,4486551.00,6725720.95,13560.76,19938.72,15495.00,27895.00,672678.39,144892.00,195137.58,25489285.00,897450.00,1625357.07,4665.93,6756.75,5455.00,9386.00,174116.16,42112.00,156168.61,2888967.00,5500602.88,5028.91,8119.38,6736.00,13611.00,548767.86,163066.00,8500.53,688829.00,39964.00,57178.85,70.49,72.89,74.00,256.00,45743.08,473.00,95353.18,18745416.00,427516.00,327892.37,1.60,5.97,16.00,80.00,36590.31,42108.00,52069.60,36698164.00,279393.00,728236.50,228.60,236.39,139.00,253.00,80113.88,3818.00
2020/9/7,2020/9/6,99301084.03,34297178.00,2846546.00,13046056.00,295887.93,414239979.00,4454799.00,7175782.65,14777.63,21683.26,16906.00,30351.00,723792.27,152704.00,255719.22,25887346.00,931906.00,1776480.00,5112.80,7411.03,5968.00,10243.00,193023.09,44070.00,164369.29,3075175.00,5963146.49,5274.86,8661.66,7293.00,15067.00,594236.50,171956.00,8134.51,681222.00,43341.00,86518.73,80.75,83.43,84.00,284.00,69214.98,666.00,76130.66,14875190.00,399004.00,305544.87,3.60,6.61,36.00,80.00,33704.10,41512.00,50622.77,42104583.00,254493.00,580669.77,213.54,220.30,126.00,225.00,59186.42,3661.00
2020/9/8,2020/9/6,110333724.41,36226619.00,2754183.00,15137748.00,267906.55,387029491.00,4221860.00,7248034.63,14379.52,21103.55,16515.00,29813.00,724877.11,150504.00,220512.66,22697252.00,777509.00,1554838.25,4134.59,5990.53,4808.00,8228.00,163274.37,37064.00,178301.27,2733187.00,6598727.71,5992.03,9682.83,8027.00,16290.00,621116.69,175232.00,8264.91,690394.00,44028.00,108225.06,82.10,84.09,85.00,261.00,86580.05,545.00,89553.04,18115580.00,500162.00,445650.73,6.40,16.24,64.00,208.00,46899.55,51644.00,49907.80,44929528.00,247860.00,579428.72,194.82,202.40,121.00,232.00,56106.86,3489.00
2020/9/9,2020/9/6,111537274.18,34858439.00,2713625.00,13553886.00,263254.97,385676169.00,4113515.00,7133317.81,14112.49,20444.35,16198.00,28704.00,722814.96,147902.00,220173.63,21102742.00,739105.00,1547072.92,3977.56,5837.81,4627.00,8053.00,160329.19,36435.00,171322.47,2817086.00,6714759.73,6734.68,11005.26,8855.00,18171.00,666411.90,184894.00,8190.99,666064.00,41515.00,63304.62,73.48,77.14,77.00,266.00,50643.70,512.00,133841.68,23972570.00,762092.00,708998.63,20.00,53.33,200.00,688.00,76580.15,84924.00,38905.58,31697889.00,194359.00,491988.90,185.88,191.41,114.00,195.00,51108.14,3102.00
